FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM2,HM3,HM4,HM5,AM1,AM2,AM3,AM4,AM5,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts,DiffLP
NH,0.39473684210526316,0.5945945945945946,0.39473684210526316,0.5945945945945946,1.0,1.0384615384615385,D,W,L,L,L,W,L,W,L,L,0,0,1,0,0,0,0,0,0.0,0.0,-0.038461538461538464,-0.07692307692307693,-3.0
H,0.3684210526315789,0.43243243243243246,0.3684210526315789,0.43243243243243246,2.1153846153846154,0.9230769230769231,L,W,D,W,W,L,W,W,D,W,0,0,0,0,0,0,0,0,0.0,0.0,1.1923076923076923,0.0,-10.0
NH,0.39473684210526316,0.33783783783783783,0.39473684210526316,0.33783783783783783,0.8076923076923077,1.0384615384615385,L,W,L,L,L,W,D,L,L,L,0,0,1,0,0,0,1,0,0.0,0.0,-0.23076923076923078,-0.038461538461538464,4.0
H,0.4868421052631579,0.4594594594594595,0.4868421052631579,0.4594594594594595,2.111111111111111,1.6666666666666667,D,W,W,D,W,L,L,W,L,D,0,0,0,0,0,0,0,0,0.0,0.0,0.4444444444444444,0.25925925925925924,-2.0
NH,0.3684210526315789,0.40540540540540543,0.3684210526315789,0.40540540540540543,0.9629629629629629,1.5555555555555556,L,W,L,W,W,D,D,L,W,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.5925925925925926,0.14814814814814814,4.0
H,0.6842105263157895,0.4189189189189189,0.6842105263157895,0.4189189189189189,2.111111111111111,1.0,W,D,L,W,W,D,D,W,L,L,0,0,0,0,0,0,0,0,0.0,0.0,1.1111111111111112,0.18518518518518517,-8.0
NH,0.39473684210526316,0.5945945945945946,0.39473684210526316,0.5945945945945946,0.8888888888888888,0.7407407407407407,D,L,D,L,D,L,D,L,L,L,0,0,0,0,0,0,1,0,0.0,0.0,0.14814814814814814,0.07407407407407407,-2.0
H,0.47368421052631576,0.5,0.47368421052631576,0.5,1.037037037037037,1.4444444444444444,W,W,W,D,L,W,D,W,D,D,0,0,0,0,0,0,0,0,0.0,0.0,-0.4074074074074074,0.037037037037037035,5.0
H,0.618421052631579,0.5945945945945946,0.618421052631579,0.5945945945945946,1.962962962962963,1.037037037037037,W,W,D,W,D,D,W,L,W,L,0,0,0,0,0,0,0,0,0.0,0.0,0.9259259259259259,0.14814814814814814,-10.0
H,0.47368421052631576,0.44594594594594594,0.47368421052631576,0.44594594594594594,1.3703703703703705,1.037037037037037,L,L,L,D,W,D,L,L,W,D,0,0,0,0,0,0,0,0,0.0,0.0,0.3333333333333333,-0.037037037037037035,-5.0
H,0.2894736842105263,0.44594594594594594,0.2894736842105263,0.44594594594594594,0.9259259259259259,1.8518518518518519,L,D,L,D,W,W,W,D,L,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.9259259259259259,-0.18518518518518517,12.0
H,0.4473684210526316,0.4864864864864865,0.4473684210526316,0.4864864864864865,1.6666666666666667,1.037037037037037,L,L,W,L,D,W,W,W,D,L,0,0,0,0,0,0,0,0,0.0,0.0,0.6296296296296297,-0.2222222222222222,-8.0
NH,0.5789473684210527,0.5,0.5789473684210527,0.5,0.7407407407407407,2.111111111111111,L,D,L,L,L,D,W,W,D,W,0,0,1,0,0,0,0,0,0.0,0.0,-1.3703703703703705,-0.37037037037037035,16.0
NH,0.35526315789473684,0.5,0.35526315789473684,0.5,1.0714285714285714,1.4285714285714286,W,L,W,D,L,W,L,L,L,D,0,0,0,0,0,0,0,0,0.0,0.0,-0.35714285714285715,0.10714285714285714,6.0
NH,0.4868421052631579,0.6891891891891891,0.4868421052631579,0.6891891891891891,1.3928571428571428,2.0,L,W,D,W,D,W,W,W,D,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.6071428571428571,-0.17857142857142858,6.0
H,0.42105263157894735,0.43243243243243246,0.42105263157894735,0.43243243243243246,0.9642857142857143,2.107142857142857,L,D,D,W,L,W,D,L,W,D,0,0,0,0,0,0,0,0,0.0,0.0,-1.1428571428571428,-0.10714285714285714,5.0
H,0.4868421052631579,0.3108108108108108,0.4868421052631579,0.3108108108108108,1.0,1.0,L,D,L,L,W,W,L,D,L,D,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-0.03571428571428571,-3.0
NH,0.5921052631578947,0.3783783783783784,0.5921052631578947,0.3783783783783784,1.0,0.9642857142857143,L,D,W,L,W,D,L,W,L,W,0,0,0,0,0,0,0,0,0.0,0.0,0.03571428571428571,0.0,1.0
H,0.4473684210526316,0.40540540540540543,0.4473684210526316,0.40540540540540543,1.7857142857142858,0.7857142857142857,L,W,W,D,L,L,D,L,W,L,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.10714285714285714,-14.0
H,0.39473684210526316,0.6081081081081081,0.39473684210526316,0.6081081081081081,0.7857142857142857,0.75,L,D,L,W,L,D,L,D,L,L,0,0,0,0,0,0,0,0,0.0,0.0,0.03571428571428571,0.07142857142857142,1.0
H,0.5,0.4594594594594595,0.5,0.4594594594594595,2.142857142857143,1.7857142857142858,W,D,W,W,D,L,W,W,D,L,0,0,0,0,0,0,0,0,0.0,0.0,0.35714285714285715,0.14285714285714285,-3.0
NH,0.3684210526315789,0.5,0.3684210526315789,0.5,0.9642857142857143,1.3928571428571428,D,L,W,L,W,L,W,D,W,D,0,0,0,0,0,0,0,0,0.0,0.0,-0.42857142857142855,-0.03571428571428571,3.0
NH,0.3026315789473684,0.43243243243243246,0.3026315789473684,0.43243243243243246,1.0,0.9642857142857143,W,L,D,L,D,L,D,D,W,L,0,0,0,0,0,0,0,0,0.0,0.0,0.03571428571428571,0.0,9.0
NH,0.42105263157894735,0.44594594594594594,0.42105263157894735,0.44594594594594594,0.8620689655172413,1.6551724137931034,L,D,D,L,D,W,W,D,D,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.7931034482758621,-0.1724137931034483,10.0
H,0.5,0.5135135135135135,0.5,0.5135135135135135,1.0689655172413792,2.1724137931034484,W,L,D,L,L,W,W,D,W,W,0,0,0,0,0,0,0,0,0.0,0.0,-1.103448275862069,-0.3103448275862069,12.0
H,0.4868421052631579,0.4594594594594595,0.4868421052631579,0.4594594594594595,1.7586206896551724,0.7586206896551724,W,W,L,L,W,L,L,D,L,W,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.1724137931034483,-15.0
H,0.631578947368421,0.5,0.631578947368421,0.5,0.7241379310344828,1.4827586206896552,L,D,L,D,L,W,W,L,L,L,0,0,0,0,0,0,1,0,0.0,0.0,-0.7586206896551724,-0.13793103448275862,9.0
NH,0.40789473684210525,0.7702702702702703,0.40789473684210525,0.7702702702702703,1.0344827586206897,2.1724137931034484,L,W,L,W,D,W,W,W,D,L,0,0,0,0,0,0,0,0,0.0,0.0,-1.1379310344827587,-0.10344827586206896,15.0
H,0.5263157894736842,0.3108108108108108,0.5263157894736842,0.3108108108108108,1.3448275862068966,0.9655172413793104,L,L,W,D,W,L,W,L,D,L,0,0,0,0,0,0,0,0,0.0,0.0,0.3793103448275862,0.10344827586206896,-10.0
H,0.42105263157894735,0.5405405405405406,0.42105263157894735,0.5405405405405406,1.0344827586206897,1.0689655172413792,W,L,D,D,W,L,W,W,W,W,0,0,0,0,1,0,0,0,0.0,0.0,-0.034482758620689655,-0.13793103448275862,-4.0
NH,0.4473684210526316,0.40540540540540543,0.4473684210526316,0.40540540540540543,0.8620689655172413,0.9310344827586207,L,D,L,L,W,L,D,L,W,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.06896551724137931,0.0,3.0
NH,0.6052631578947368,0.43243243243243246,0.6052631578947368,0.43243243243243246,1.0,0.8620689655172413,D,L,D,W,L,L,D,D,L,D,0,0,0,0,0,0,0,0,0.0,0.0,0.13793103448275862,0.06896551724137931,-5.0
NH,0.4342105263157895,0.7297297297297297,0.4342105263157895,0.7297297297297297,1.6551724137931034,2.0344827586206895,W,W,D,D,L,W,W,W,W,D,0,0,0,0,0,0,0,0,0.0,0.0,-0.3793103448275862,-0.1724137931034483,5.0
NH,0.4473684210526316,0.47297297297297297,0.4473684210526316,0.47297297297297297,1.7666666666666666,2.066666666666667,L,W,L,W,W,W,L,W,D,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.3,0.06666666666666667,2.0
NH,0.4868421052631579,0.7567567567567568,0.4868421052631579,0.7567567567567568,0.8333333333333334,2.066666666666667,W,L,L,D,L,W,W,W,W,W,0,0,0,0,1,1,0,0,0.0,0.0,-1.2333333333333334,-0.36666666666666664,18.0
H,0.5526315789473685,0.47297297297297297,0.5526315789473685,0.47297297297297297,2.2,2.066666666666667,W,W,W,D,W,W,L,W,D,L,0,0,0,0,0,0,0,0,0.0,0.0,0.13333333333333333,0.2,-1.0
H,0.5263157894736842,0.6351351351351351,0.5263157894736842,0.6351351351351351,1.8,0.9666666666666667,W,W,W,L,L,L,D,L,D,W,0,0,0,0,0,0,0,0,0.0,0.0,0.8333333333333334,0.13333333333333333,-7.0
H,0.40789473684210525,0.43243243243243246,0.40789473684210525,0.43243243243243246,1.0,0.9333333333333333,L,L,W,L,W,W,L,D,D,L,0,0,0,0,0,0,0,0,0.0,0.0,0.06666666666666667,0.03333333333333333,-1.0
H,0.8026315789473685,0.6621621621621622,0.8026315789473685,0.6621621621621622,2.2,0.7,W,W,W,W,D,L,L,D,L,D,0,0,0,0,0,0,0,0,0.0,0.0,1.5,0.36666666666666664,-18.0
H,0.5,0.40540540540540543,0.5,0.40540540540540543,1.4333333333333333,0.9333333333333333,L,W,W,L,L,D,L,D,L,W,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.03333333333333333,-1.0
H,0.3157894736842105,0.47297297297297297,0.3157894736842105,0.47297297297297297,0.9666666666666667,0.8333333333333334,D,L,W,L,D,L,L,D,L,L,0,0,0,0,0,0,0,0,0.0,0.0,0.13333333333333333,0.13333333333333333,4.0
NH,0.5263157894736842,0.44594594594594594,0.5263157894736842,0.44594594594594594,1.0333333333333334,1.6,L,L,W,W,W,L,W,W,D,D,1,0,0,0,0,0,0,0,0.0,0.0,-0.5666666666666667,0.03333333333333333,6.0
NH,0.5131578947368421,0.47297297297297297,0.5131578947368421,0.47297297297297297,1.1333333333333333,1.0333333333333334,W,W,L,D,L,D,W,L,D,D,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.03333333333333333,6.0
H,0.4605263157894737,0.6216216216216216,0.4605263157894737,0.6216216216216216,1.7096774193548387,1.4516129032258065,L,L,W,L,W,W,W,L,L,W,0,0,0,0,0,0,0,0,0.0,0.0,0.25806451612903225,-0.0967741935483871,-2.0
NH,0.4868421052631579,0.6621621621621622,0.4868421052631579,0.6621621621621622,2.0,0.9354838709677419,L,W,L,W,D,L,L,D,L,D,0,0,0,0,0,0,0,0,0.0,0.0,1.064516129032258,0.16129032258064516,-8.0
NH,0.47368421052631576,0.8378378378378378,0.47368421052631576,0.8378378378378378,1.6451612903225807,2.161290322580645,W,L,W,W,D,D,W,W,W,W,0,0,0,0,1,0,0,0,0.0,0.0,-0.5161290322580645,-0.0967741935483871,6.0
NH,0.5,0.5675675675675675,0.5,0.5675675675675675,1.4838709677419355,1.8387096774193548,W,L,W,W,L,W,W,W,W,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.3548387096774194,-0.0967741935483871,5.0
H,0.75,0.5,0.75,0.5,2.096774193548387,0.8064516129032258,W,W,W,W,W,L,L,L,D,L,1,1,0,0,0,0,0,0,0.0,0.0,1.2903225806451613,0.45161290322580644,-12.0
H,0.5526315789473685,0.44594594594594594,0.5526315789473685,0.44594594594594594,1.0,1.064516129032258,L,L,L,W,W,W,L,L,W,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.06451612903225806,0.0,-3.0
NH,0.4868421052631579,0.8378378378378378,0.4868421052631579,0.8378378378378378,2.0,2.161290322580645,L,W,L,W,D,D,W,W,W,W,0,0,0,0,1,0,0,0,0.0,0.0,-0.16129032258064516,-0.1935483870967742,3.0
H,0.40789473684210525,0.5675675675675675,0.40789473684210525,0.5675675675675675,0.9032258064516129,2.129032258064516,L,D,L,D,L,L,W,W,W,D,0,0,0,0,0,0,0,0,0.0,0.0,-1.2258064516129032,-0.25806451612903225,8.0
H,0.47368421052631576,0.527027027027027,0.47368421052631576,0.527027027027027,1.6451612903225807,1.096774193548387,W,L,W,W,D,L,W,W,L,D,0,0,0,0,0,0,0,0,0.0,0.0,0.5483870967741935,0.0967741935483871,-8.0
H,0.6052631578947368,0.5135135135135135,0.6052631578947368,0.5135135135135135,1.4516129032258065,1.4838709677419355,W,W,L,L,W,W,L,W,W,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.03225806451612903,0.0,-2.0
H,0.4868421052631579,0.47297297297297297,0.4868421052631579,0.47297297297297297,0.09375,0.0,W,W,D,W,L,L,W,L,L,W,0,0,0,0,0,0,0,0,0.0,0.0,0.09375,0.125,-7.0
H,0.6842105263157895,0.36486486486486486,0.6842105263157895,0.36486486486486486,0.03125,0.09375,D,L,L,D,L,W,L,D,L,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.0625,-0.15625,-6.0
NH,0.5,0.5540540540540541,0.5,0.5540540540540541,0.03125,0.0,D,L,W,L,D,L,L,W,L,L,0,0,0,0,0,0,0,0,0.0,0.0,0.03125,0.0625,-3.0
NH,0.6578947368421053,0.6081081081081081,0.6578947368421053,0.6081081081081081,0.0,0.09375,L,W,L,L,D,W,W,W,W,W,0,0,0,0,1,1,0,0,0.0,0.0,-0.09375,-0.34375,14.0
H,0.8026315789473685,0.5135135135135135,0.8026315789473685,0.5135135135135135,0.09375,0.09375,W,W,W,W,W,W,L,L,W,L,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.28125,-4.0
NH,0.4868421052631579,0.5945945945945946,0.4868421052631579,0.5945945945945946,0.0,0.09375,L,L,L,L,D,W,L,L,L,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.09375,-0.15625,1.0
NH,0.5263157894736842,0.6756756756756757,0.5263157894736842,0.6756756756756757,0.0,0.0,L,L,W,W,L,L,W,L,L,D,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0625,-4.0
NH,0.5394736842105263,0.43243243243243246,0.5394736842105263,0.43243243243243246,0.0,0.09375,L,L,W,L,L,W,L,D,L,D,0,0,0,0,0,0,0,0,0.0,0.0,-0.09375,-0.0625,9.0
H,0.631578947368421,0.5,0.631578947368421,0.5,0.09375,0.09375,W,L,W,W,W,W,W,D,W,L,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0625,-6.0
H,0.4605263157894737,0.7027027027027027,0.4605263157894737,0.7027027027027027,0.0,0.03125,L,W,L,L,W,D,L,L,D,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.03125,0.125,4.0
H,0.868421052631579,0.6756756756756757,0.868421052631579,0.6756756756756757,0.0,0.09090909090909091,L,W,D,W,W,W,L,W,W,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.09090909090909091,0.030303030303030304,-7.0
NH,0.5394736842105263,0.5540540540540541,0.5394736842105263,0.5540540540540541,0.0,0.09090909090909091,L,L,W,L,W,W,L,W,L,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.09090909090909091,-0.09090909090909091,3.0
NH,0.35526315789473684,0.5540540540540541,0.35526315789473684,0.5540540540540541,0.0,0.09090909090909091,L,W,L,D,L,W,D,L,W,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.09090909090909091,-0.09090909090909091,1.0
H,0.5921052631578947,0.527027027027027,0.5921052631578947,0.527027027027027,0.09090909090909091,0.030303030303030304,W,W,W,W,W,D,D,L,W,L,1,1,0,0,0,0,0,0,0.0,0.0,0.06060606060606061,0.30303030303030304,1.0
NH,0.5921052631578947,0.8243243243243243,0.5921052631578947,0.8243243243243243,0.09090909090909091,0.09090909090909091,W,W,L,L,L,W,W,W,W,W,0,0,1,0,1,1,0,0,0.0,0.0,0.0,-0.2727272727272727,11.0
H,0.5263157894736842,0.5135135135135135,0.5263157894736842,0.5135135135135135,0.0,0.0,L,W,L,L,W,L,L,L,L,L,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.18181818181818182,-8.0
H,0.42105263157894735,0.5945945945945946,0.42105263157894735,0.5945945945945946,0.09090909090909091,0.0,W,W,L,D,L,L,L,L,W,W,0,0,0,0,0,0,0,0,0.0,0.0,0.09090909090909091,0.030303030303030304,-4.0
H,0.6973684210526315,0.36486486486486486,0.6973684210526315,0.36486486486486486,0.0,0.0,L,L,W,L,L,L,W,L,D,L,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-0.030303030303030304,1.0
NH,0.6578947368421053,0.6351351351351351,0.6578947368421053,0.6351351351351351,0.09090909090909091,0.030303030303030304,W,L,W,W,L,D,L,L,W,L,0,0,0,0,0,0,0,0,0.0,0.0,0.06060606060606061,0.15151515151515152,-12.0
H,0.4868421052631579,0.5540540540540541,0.4868421052631579,0.5540540540540541,0.09090909090909091,0.0,W,W,W,D,W,L,L,W,L,W,0,0,0,0,0,0,0,0,0.0,0.0,0.09090909090909091,0.21212121212121213,-1.0
NH,0.5526315789473685,0.6351351351351351,0.5526315789473685,0.6351351351351351,0.029411764705882353,0.08823529411764706,D,L,L,L,L,W,W,W,W,W,0,0,1,0,1,1,0,0,0.0,0.0,-0.058823529411764705,-0.4117647058823529,9.0
NH,0.5789473684210527,0.6081081081081081,0.5789473684210527,0.6081081081081081,0.029411764705882353,0.08823529411764706,D,W,D,L,W,W,L,W,L,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.058823529411764705,0.058823529411764705,11.0
H,0.8421052631578947,0.9324324324324325,0.8421052631578947,0.9324324324324325,0.08823529411764706,0.029411764705882353,W,W,W,W,W,D,L,W,D,W,1,1,0,0,0,0,0,0,0.0,0.0,0.058823529411764705,0.20588235294117646,1.0
NH,0.6842105263157895,0.6891891891891891,0.6842105263157895,0.6891891891891891,0.0,0.08823529411764706,L,W,D,L,L,W,L,W,L,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.08823529411764706,-0.14705882352941177,9.0
H,0.5526315789473685,0.6216216216216216,0.5526315789473685,0.6216216216216216,0.0,0.0,L,D,D,L,W,L,W,W,L,L,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-0.029411764705882353,-9.0
NH,0.618421052631579,0.44594594594594594,0.618421052631579,0.44594594594594594,0.08823529411764706,0.08823529411764706,W,W,W,W,W,W,W,W,L,D,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.14705882352941177,-6.0
NH,0.9078947368421053,0.5675675675675675,0.9078947368421053,0.5675675675675675,0.029411764705882353,0.029411764705882353,D,L,W,D,W,D,L,L,L,L,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.20588235294117646,-13.0
NH,0.5921052631578947,0.6756756756756757,0.5921052631578947,0.6756756756756757,0.0,0.0,L,L,L,L,W,L,W,L,W,W,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-0.17647058823529413,7.0
NH,0.618421052631579,0.5135135135135135,0.618421052631579,0.5135135135135135,0.0,0.0,L,D,L,L,W,L,W,W,W,D,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-0.17647058823529413,11.0
NH,0.6710526315789473,0.5675675675675675,0.6710526315789473,0.5675675675675675,0.08823529411764706,0.029411764705882353,W,L,W,L,W,D,L,L,L,L,0,0,0,0,0,0,1,0,0.0,0.0,0.058823529411764705,0.23529411764705882,-11.0
NH,0.5921052631578947,0.7162162162162162,0.5921052631578947,0.7162162162162162,0.0,0.0,L,L,L,L,W,L,L,W,D,L,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-0.02857142857142857,-2.0
H,0.6052631578947368,0.7297297297297297,0.6052631578947368,0.7297297297297297,0.02857142857142857,0.08571428571428572,D,W,L,W,L,W,W,L,L,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.05714285714285714,-0.05714285714285714,-13.0
NH,0.631578947368421,0.44594594594594594,0.631578947368421,0.44594594594594594,0.0,0.08571428571428572,L,L,W,W,L,W,W,W,W,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.08571428571428572,-0.17142857142857143,2.0
H,0.6578947368421053,0.6081081081081081,0.6578947368421053,0.6081081081081081,0.0,0.0,L,W,W,W,W,L,W,W,L,W,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.08571428571428572,-2.0
NH,0.47368421052631576,0.581081081081081,0.47368421052631576,0.581081081081081,0.0,0.08571428571428572,L,W,L,L,W,W,L,D,D,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.08571428571428572,0.02857142857142857,12.0
NH,0.3684210526315789,0.8918918918918919,0.3684210526315789,0.8918918918918919,0.0,0.08571428571428572,L,L,L,W,L,W,W,W,W,W,0,0,0,0,1,1,0,0,0.0,0.0,-0.08571428571428572,-0.34285714285714286,16.0
H,0.9210526315789473,0.6351351351351351,0.9210526315789473,0.6351351351351351,0.08571428571428572,0.0,W,D,L,W,D,L,D,W,D,L,0,0,0,0,0,0,0,0,0.0,0.0,0.08571428571428572,0.08571428571428572,-16.0
NH,0.7105263157894737,0.4864864864864865,0.7105263157894737,0.4864864864864865,0.08571428571428572,0.0,W,W,L,L,W,L,W,L,L,W,0,0,0,0,0,0,0,0,0.0,0.0,0.08571428571428572,0.08571428571428572,3.0
H,0.5921052631578947,0.3783783783783784,0.5921052631578947,0.3783783783783784,0.0,0.0,L,W,W,L,W,L,L,L,W,L,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.17142857142857143,-11.0
H,0.6710526315789473,0.6756756756756757,0.6710526315789473,0.6756756756756757,0.0,0.0,L,L,W,L,W,L,W,W,W,W,0,0,0,0,1,0,0,0,0.0,0.0,0.0,-0.17142857142857143,3.0
NH,0.5,0.6621621621621622,0.5,0.6621621621621622,0.027777777777777776,0.08333333333333333,D,W,L,W,W,W,D,W,L,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.05555555555555555,0.0,3.0
H,0.75,0.6351351351351351,0.75,0.6351351351351351,0.08333333333333333,0.0,W,L,L,W,D,L,D,L,L,L,0,0,0,0,0,0,1,0,0.0,0.0,0.08333333333333333,0.16666666666666666,-3.0
H,0.631578947368421,0.6486486486486487,0.631578947368421,0.6486486486486487,0.08333333333333333,0.0,W,L,D,W,D,L,L,L,W,W,0,0,0,0,0,0,0,0,0.0,0.0,0.08333333333333333,0.05555555555555555,4.0
NH,0.4342105263157895,1.0,0.4342105263157895,1.0,0.08333333333333333,0.08333333333333333,W,W,W,W,W,W,W,D,L,W,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.1388888888888889,10.0
NH,0.868421052631579,0.7027027027027027,0.868421052631579,0.7027027027027027,0.08333333333333333,0.0,W,W,W,W,W,L,W,W,L,W,1,1,0,0,0,0,0,0,0.0,0.0,0.08333333333333333,0.16666666666666666,-1.0
H,0.5789473684210527,0.6891891891891891,0.5789473684210527,0.6891891891891891,0.08333333333333333,0.027777777777777776,W,W,D,L,L,D,W,L,D,L,0,0,0,0,0,0,0,0,0.0,0.0,0.05555555555555555,0.05555555555555555,-6.0
H,0.6052631578947368,0.6216216216216216,0.6052631578947368,0.6216216216216216,0.08333333333333333,0.0,W,W,L,D,D,L,L,L,L,L,0,0,0,0,0,0,1,1,0.0,0.0,0.08333333333333333,0.2222222222222222,-6.0
H,0.618421052631579,0.4864864864864865,0.618421052631579,0.4864864864864865,0.0,0.027777777777777776,L,D,L,L,L,D,L,W,L,L,0,0,1,0,0,0,0,0,0.0,0.0,-0.027777777777777776,-0.08333333333333333,-1.0
NH,0.6842105263157895,1.0,0.6842105263157895,1.0,0.08333333333333333,0.08333333333333333,W,L,W,W,W,W,W,D,L,W,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.05555555555555555,4.0
NH,0.5921052631578947,0.5945945945945946,0.5921052631578947,0.5945945945945946,0.08333333333333333,0.08333333333333333,W,L,W,W,L,W,W,D,L,L,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.05555555555555555,-7.0
H,0.631578947368421,0.7027027027027027,0.631578947368421,0.7027027027027027,0.0,0.0,L,L,L,L,L,L,D,W,L,D,0,0,1,1,0,0,0,0,0.0,0.0,0.0,-0.13513513513513514,-10.0
H,0.5131578947368421,0.7837837837837838,0.5131578947368421,0.7837837837837838,0.0,0.02702702702702703,L,D,W,L,W,D,L,W,W,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.02702702702702703,0.0,-10.0
NH,0.7631578947368421,0.7162162162162162,0.7631578947368421,0.7162162162162162,0.08108108108108109,0.08108108108108109,W,W,L,L,W,W,D,L,L,W,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.05405405405405406,4.0
H,0.6447368421052632,0.6756756756756757,0.6447368421052632,0.6756756756756757,0.0,0.08108108108108109,L,L,L,L,W,W,W,D,W,L,0,0,0,0,0,0,0,0,0.0,0.0,-0.08108108108108109,-0.1891891891891892,7.0
H,0.6052631578947368,0.6486486486486487,0.6052631578947368,0.6486486486486487,0.08108108108108109,0.0,W,W,W,L,D,L,W,L,D,W,0,0,0,0,0,0,0,0,0.0,0.0,0.08108108108108109,0.08108108108108109,-13.0
NH,0.7105263157894737,0.44594594594594594,0.7105263157894737,0.44594594594594594,0.08108108108108109,0.0,W,L,W,W,L,L,L,L,L,L,0,0,0,0,0,0,1,1,0.0,0.0,0.08108108108108109,0.24324324324324326,-15.0
NH,0.4605263157894737,0.918918918918919,0.4605263157894737,0.918918918918919,0.0,0.0,L,W,W,W,W,L,W,W,W,W,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,9.0
H,0.6052631578947368,0.527027027027027,0.6052631578947368,0.527027027027027,0.0,0.0,L,W,L,W,W,L,D,L,W,L,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.13513513513513514,-9.0
H,0.9736842105263158,0.6351351351351351,0.9736842105263158,0.6351351351351351,0.08108108108108109,0.08108108108108109,W,W,W,D,L,W,L,D,L,L,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.16216216216216217,-14.0
H,0.5789473684210527,0.6486486486486487,0.5789473684210527,0.6486486486486487,0.08108108108108109,0.0,W,W,W,D,L,L,W,L,D,W,0,0,0,0,0,0,0,0,0.0,0.0,0.08108108108108109,0.08108108108108109,-3.0
NH,0.6973684210526315,0.7297297297297297,0.6973684210526315,0.7297297297297297,0.0,0.02631578947368421,L,L,D,W,L,D,W,L,W,W,0,0,0,0,0,0,0,0,0.0,0.0,-0.02631578947368421,-0.15789473684210525,17.0
NH,0.7894736842105263,0.5135135135135135,0.7894736842105263,0.5135135135135135,0.0,0.02631578947368421,L,D,L,W,W,D,L,W,W,W,0,0,0,0,1,0,0,0,0.0,0.0,-0.02631578947368421,-0.07894736842105263,8.0
NH,0.5131578947368421,0.7297297297297297,0.5131578947368421,0.7297297297297297,0.0,0.0,L,L,D,L,W,L,L,W,L,W,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-0.05263157894736842,11.0
H,0.9210526315789473,0.6891891891891891,0.9210526315789473,0.6891891891891891,0.02631578947368421,0.07894736842105263,D,L,W,W,W,W,L,L,L,L,1,0,0,0,0,0,1,0,0.0,0.0,-0.05263157894736842,0.18421052631578946,-8.0
H,1.0,0.6891891891891891,1.0,0.6891891891891891,0.07894736842105263,0.07894736842105263,W,W,W,W,D,W,L,L,L,L,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.2631578947368421,-12.0
NH,0.4342105263157895,0.6351351351351351,0.4342105263157895,0.6351351351351351,0.02631578947368421,0.07894736842105263,D,L,L,L,L,W,W,W,W,L,0,0,1,0,0,0,0,0,0.0,0.0,-0.05263157894736842,-0.2894736842105263,14.0
